MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
2,5,70.0,7931.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1959.0,1959.0,3,1,3,10,0.0,4,1,5,3,1,2,6,0,0.0,1148.0,1,4,1,4,1148.0,0.0,1148.0,1.0,0,1.0,0.0,3.0,1,6,7,0.0,0,3,1.0,672,5,2,0,0,0,0,0,0,3,0,0,7,2009,9,4,132500,-93.606786,42.037214
14,5,24.0,2280.0,1,1,2,3,0,4,0,16,2,2,2,5,1,1978.0,1978.0,1,1,9,2,0.0,4,1,5,3,0,1,6,0,544.0,855.0,1,1,1,4,855.0,601.0,1456.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,0,3,2.0,440,5,2,26,0,0,0,0,0,3,4,0,7,2010,9,4,146000,-93.625848,42.049811
10,5,0.0,17727.75,1,1,3,2,0,1,2,4,2,2,1,4,1,1969.0,1969.0,0,3,9,10,0.0,4,1,5,1,0,1,6,0,0.0,938.0,1,0,1,4,988.0,0.0,988.0,1.0,0,1.0,0.0,1.0,1,4,7,2.0,0,3,2.0,540,5,2,0,130,0,0,0,0,3,4,0,10,2006,9,4,180000,-93.682095,42.025573
13,2,84.0,10603.0,1,1,2,3,0,4,0,23,2,2,1,5,1,2006.0,2006.0,3,1,13,14,121.0,4,2,2,3,2,3,6,0,218.0,900.0,1,0,1,4,909.0,886.0,1795.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,3.0,782,5,2,168,45,0,0,0,0,3,4,0,7,2009,9,4,270000,-93.64287,42.052346
2,5,49.0,15218.0,1,1,3,3,0,1,0,23,6,2,1,0,1,2006.0,2006.0,1,1,13,14,0.0,4,2,2,3,2,3,6,0,108.0,1670.0,1,0,1,4,1670.0,0.0,1670.0,1.0,0,2.0,1.0,2.0,1,6,7,1.0,0,2,3.0,928,5,2,0,175,0,0,0,0,3,4,0,9,2006,6,5,336820,-93.642082,42.054318
12,5,0.0,7500.0,1,1,3,0,0,4,0,6,2,2,1,5,5,1942.0,1950.0,1,1,14,15,0.0,4,1,5,3,1,2,6,0,224.0,771.0,1,1,1,4,753.0,741.0,1494.0,0.0,0,1.0,0.0,3.0,1,7,7,2.0,0,3,1.0,213,5,1,0,0,0,0,0,0,3,4,0,11,2009,9,4,177500,-93.6397,42.019181
14,2,35.0,4251.0,1,2,3,3,0,4,0,23,2,2,3,5,1,2006.0,2007.0,1,1,8,8,0.0,4,2,5,3,6,7,6,0,625.0,625.0,1,0,1,4,625.0,625.0,1250.0,0.0,0,2.0,1.0,2.0,1,5,7,0.0,4,2,2.0,528,5,2,0,54,0,0,0,0,3,4,0,6,2007,6,5,164700,-93.646478,42.047667
2,5,80.0,8800.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1966.0,1966.0,3,1,6,10,202.0,4,1,5,3,1,2,6,0,520.0,1174.0,1,0,1,4,1200.0,0.0,1200.0,0.0,0,2.0,0.0,3.0,1,6,7,1.0,0,2,2.0,440,5,2,0,0,0,0,0,0,3,2,0,10,2007,1,4,163500,-93.626945,42.039141
2,5,76.0,10141.0,1,1,3,3,0,4,0,22,2,2,1,0,1,2004.0,2004.0,1,5,13,14,264.0,4,2,5,1,1,2,5,0,222.0,1512.0,1,0,1,4,1512.0,0.0,1512.0,0.0,0,2.0,0.0,3.0,1,6,7,0.0,0,2,3.0,845,5,2,210,36,0,0,0,0,3,4,0,1,2009,9,4,203000,-93.691506,42.036011
13,5,86.0,10562.0,1,1,2,3,0,4,0,18,2,2,1,5,1,2007.0,2007.0,1,1,13,14,300.0,4,2,5,3,2,3,6,0,294.0,1582.0,1,0,1,4,1610.0,551.0,2161.0,1.0,0,1.0,1.0,3.0,1,8,7,1.0,0,0,3.0,789,5,2,178,120,0,0,0,0,3,4,0,11,2007,6,5,325624,-93.650917,42.059561
12,5,80.0,16560.0,1,1,3,3,0,4,0,6,2,2,1,5,7,1932.0,1950.0,1,1,14,15,0.0,4,0,5,3,5,6,6,0,449.0,952.0,1,4,1,4,1170.0,1175.0,2345.0,0.0,0,2.0,1.0,4.0,1,9,7,1.0,4,3,2.0,360,5,2,0,0,0,0,0,0,3,4,0,7,2006,9,4,239000,-93.641002,42.017589
2,5,83.0,11980.0,1,1,2,2,0,4,1,22,2,2,1,0,1,1987.0,1987.0,1,1,9,10,177.0,4,1,5,1,2,3,6,0,0.0,1433.0,1,0,1,4,1433.0,0.0,1433.0,1.0,0,1.0,1.0,1.0,1,4,7,2.0,0,2,2.0,528,2,2,0,175,0,0,0,0,3,2,0,6,2010,9,4,270000,-93.685988,42.032076
1,5,0.0,12342.0,1,1,3,3,0,4,0,7,2,2,1,0,1,1940.0,1950.0,1,1,13,14,0.0,4,1,5,3,1,2,6,0,599.0,861.0,1,0,1,4,861.0,0.0,861.0,0.0,0,1.0,0.0,1.0,1,4,7,0.0,4,3,2.0,539,5,2,158,0,0,0,0,0,3,4,0,3,2009,9,4,82500,-93.6721573,42.0240278
12,5,120.0,13728.0,1,1,2,3,0,0,0,7,2,2,1,5,5,1935.0,1986.0,3,1,12,13,0.0,4,1,5,3,5,6,6,0,501.0,1127.0,1,0,1,4,1236.0,872.0,2108.0,0.0,0,2.0,0.0,4.0,1,7,7,2.0,1,3,2.0,540,5,2,0,0,0,0,0,0,3,4,0,7,2008,9,4,235000,-93.6608625,42.0280297
2,5,0.0,9759.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1966.0,1966.0,1,1,9,10,0.0,4,1,5,3,1,2,6,0,252.0,1051.0,1,4,1,4,1051.0,0.0,1051.0,1.0,0,1.0,0.0,3.0,1,6,7,0.0,0,2,1.0,264,5,2,182,88,0,0,0,0,3,4,0,3,2006,9,4,124400,-93.6269,42.04795
2,5,60.0,7200.0,1,1,2,3,0,4,0,15,2,2,1,0,5,1955.0,2007.0,1,1,13,14,0.0,4,3,3,4,4,5,4,0,0.0,30.25,1,0,1,4,827.0,0.0,827.0,0.0,0,1.0,0.0,2.0,1,5,4,1.0,4,3,1.0,392,5,2,0,0,0,0,0,0,3,4,0,4,2010,9,4,107500,-93.611642,42.038521
2,5,93.0,12030.0,1,1,2,3,0,4,0,18,2,2,1,0,1,2007.0,2007.0,3,1,13,14,254.0,4,2,5,3,6,7,6,0,1675.875,1694.0,1,0,1,4,1694.0,0.0,1694.0,0.0,0,2.0,0.0,3.0,1,7,7,0.0,0,0,3.0,818,5,2,168,175,0,0,0,0,3,4,0,12,2007,6,5,318000,-93.657679,42.063298
2,5,80.0,14695.0,1,1,3,3,0,4,0,15,2,2,1,0,7,1966.0,2008.0,1,1,8,8,210.0,2,1,5,3,0,1,6,0,175.0,1562.0,1,2,1,4,1567.0,0.0,1567.0,1.0,0,2.0,0.0,2.0,1,5,7,2.0,0,3,2.0,542,5,2,0,110,0,0,0,0,3,1,0,7,2009,9,4,256000,-93.615602,42.048608
13,5,70.0,8400.0,1,1,2,3,0,4,0,5,2,2,1,5,1,2005.0,2005.0,1,1,13,14,0.0,4,2,5,0,6,7,6,0,784.0,784.0,1,0,1,4,784.0,827.0,1611.0,0.0,0,2.0,1.0,3.0,1,6,7,0.0,0,2,2.0,572,5,2,144,36,0,0,0,0,3,4,0,3,2006,9,4,195800,-93.684116,42.015793
12,6,51.0,6120.0,1,1,2,3,0,4,0,20,0,2,1,5,1,1923.0,1950.0,2,1,14,15,0.0,4,0,5,3,3,4,6,0,897.0,1100.0,1,4,1,4,1226.0,676.0,1902.0,0.0,0,2.0,0.0,4.0,1,7,7,0.0,4,3,2.0,576,5,2,0,139,0,0,0,0,3,4,0,10,2008,9,4,123500,-93.620392,42.031467
3,2,0.0,4217.0,1,2,3,3,0,4,0,23,2,2,3,0,1,2008.0,2008.0,1,1,13,14,252.0,4,2,5,3,2,3,6,0,183.0,1145.0,1,0,1,4,1256.0,0.0,1256.0,1.0,0,1.0,1.0,1.0,1,5,7,1.0,0,0,2.0,641,5,2,0,169,0,0,0,0,3,4,0,3,2009,9,4,195000,-93.646916,42.047253
13,5,58.0,9487.0,1,1,3,3,0,4,0,8,2,2,1,5,1,2000.0,2000.0,1,1,13,14,0.0,4,2,5,3,2,3,6,0,395.0,915.0,1,0,1,4,940.0,750.0,1690.0,1.0,0,2.0,1.0,3.0,1,7,7,1.0,0,2,2.0,442,5,2,0,50,0,0,0,0,3,4,0,6,2007,9,4,187000,-93.641323,42.057836
9,5,0.0,9180.0,1,1,3,3,0,1,0,22,2,2,1,3,5,1983.0,1983.0,1,1,6,6,0.0,4,1,5,0,0,1,3,0,0.0,840.0,1,2,1,4,884.0,0.0,884.0,1.0,0,1.0,0.0,2.0,1,5,7,0.0,0,2,2.0,504,2,2,240,0,0,0,0,0,3,2,0,12,2007,9,4,144000,-93.685185,42.035678
13,5,99.0,16779.0,1,1,2,3,0,4,0,21,1,2,1,5,2,1920.0,1996.0,1,1,14,15,356.0,1,1,5,3,1,2,6,0,404.0,671.0,1,1,1,4,1567.0,1087.0,2654.0,0.0,0,3.0,0.0,4.0,1,10,4,1.0,0,3,2.0,638,5,2,128,175,0,0,0,0,3,4,0,5,2007,9,4,158000,-93.662239,42.034421
5,5,68.0,9724.0,1,1,2,3,0,4,0,15,2,2,1,1,5,1952.0,2002.0,1,1,8,8,265.0,4,1,5,3,3,4,6,0,470.0,1140.0,1,2,1,4,1929.0,532.0,2461.0,0.0,0,2.0,0.0,3.0,1,7,3,2.0,4,3,2.0,400,5,2,0,0,0,0,0,0,3,1,0,3,2010,9,4,197600,-93.620651,42.039211
14,6,41.0,2665.0,1,1,2,3,0,4,0,13,2,2,3,5,0,1977.0,1977.0,1,1,5,5,0.0,4,2,5,2,6,7,6,0,264.0,264.0,1,4,1,4,616.0,688.0,1304.0,0.0,0,1.0,1.0,3.0,1,5,7,1.0,2,2,1.0,336,5,2,141,0,0,0,0,0,3,4,0,5,2006,9,4,104500,-93.604391,41.990993
5,6,55.0,8674.0,1,1,2,1,0,4,0,3,8,0,1,1,0,1950.0,1950.0,1,1,8,8,0.0,4,1,5,3,5,6,6,0,0.0,910.0,1,4,1,4,910.0,525.0,1435.0,1.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,1.0,308,5,2,0,33,0,0,0,0,3,4,0,3,2007,9,4,128250,-93.6262716,42.034339
9,5,50.0,7689.0,1,1,3,3,0,4,0,14,2,2,1,3,7,1972.0,1972.0,1,1,8,8,0.0,4,1,5,0,2,3,1,0,0.0,796.0,1,2,1,4,796.0,0.0,796.0,0.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,1.0,336,5,2,138,0,0,0,0,0,3,2,0,7,2009,9,4,131900,-93.601127,41.991365
3,6,32.0,4500.0,1,1,2,3,0,2,0,14,2,2,2,0,1,1998.0,1998.0,3,1,13,14,116.0,4,2,5,3,2,3,6,0,319.0,1216.0,1,0,1,4,1216.0,0.0,1216.0,1.0,0,2.0,0.0,2.0,1,5,7,0.0,0,3,2.0,402,5,2,0,125,0,0,0,0,3,4,0,5,2006,9,4,164000,-93.608195,41.993173
12,6,60.0,10560.0,1,1,2,3,0,4,0,20,2,2,1,5,5,1922.0,1994.0,1,1,14,15,0.0,4,1,5,3,5,6,6,0,455.0,738.0,1,0,1,4,868.0,602.0,1470.0,0.0,0,1.0,1.0,2.0,1,6,2,0.0,4,3,2.0,624,5,2,0,0,0,0,0,0,3,4,0,6,2010,9,4,140750,-93.607088,42.028165
13,5,65.0,8453.0,1,1,3,3,0,4,0,22,2,2,1,5,1,1995.0,1995.0,1,1,13,14,38.0,4,2,5,3,2,3,6,0,392.0,754.0,1,0,1,4,754.0,855.0,1609.0,0.0,0,2.0,1.0,3.0,1,6,7,0.0,0,2,2.0,525,5,2,0,70,0,0,0,0,3,4,0,4,2008,9,4,182000,-93.689769,42.035875
13,5,72.0,8702.0,1,1,3,3,0,4,0,8,2,2,1,5,1,1997.0,1998.0,1,1,13,14,0.0,4,2,5,3,1,2,6,0,220.0,926.0,1,0,1,4,926.0,678.0,1604.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,0,0,2.0,470,5,2,0,36,0,0,0,0,3,4,0,4,2008,9,4,187500,-93.639062,42.05996
12,6,60.0,6600.0,1,1,2,3,0,0,0,20,2,2,1,5,2,1892.0,1965.0,1,1,14,15,0.0,4,4,5,3,6,7,6,0,994.0,994.0,1,4,0,4,1378.0,994.0,2372.0,0.0,0,2.0,0.0,4.0,1,10,3,0.0,0,2,1.0,432,5,2,0,175,0,0,0,0,3,4,0,12,2009,9,4,107500,-93.618486,42.031305
2,5,85.0,9350.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1961.0,1995.0,1,1,14,15,217.0,4,1,5,3,0,1,1,0,491.0,1313.0,1,4,1,4,1313.0,0.0,1313.0,1.0,0,1.0,1.0,3.0,1,6,7,1.0,0,2,2.0,610,5,2,172,28,0,0,0,0,3,2,0,2,2009,9,4,153000,-93.628658,42.038492
5,6,0.0,8239.0,1,1,2,3,0,4,0,20,0,2,1,1,0,1920.0,1962.0,1,1,8,8,0.0,4,0,5,3,5,6,6,0,832.0,1008.0,1,4,1,4,1060.0,185.0,1245.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,1.0,315,5,2,0,0,0,0,0,0,3,4,0,3,2010,9,4,100000,-93.610468,42.030467
5,6,40.0,5436.0,1,1,2,3,0,4,0,11,2,2,1,1,7,1922.0,2007.0,1,1,13,14,0.0,2,0,5,3,1,2,6,0,61.0,796.0,1,2,1,4,796.0,358.0,1154.0,1.0,0,1.0,0.0,3.0,1,7,7,0.0,4,3,1.0,240,5,0,0,96,0,0,0,0,3,2,0,5,2010,9,4,125500,-93.625291,42.022772
11,5,80.0,8800.0,1,1,2,3,0,4,0,15,6,2,4,0,5,1965.0,2000.0,3,1,3,14,0.0,2,2,5,2,0,1,1,0,34.0,1187.0,1,0,1,4,1565.0,0.0,1565.0,1.0,0,2.0,0.0,3.0,1,7,2,2.0,0,2,1.0,299,5,2,200,25,0,0,0,0,3,2,0,6,2006,9,0,185900,-93.630156,42.040072
2,5,0.0,11553.0,1,1,3,3,0,4,0,21,2,2,1,0,1,1968.0,1968.0,3,1,9,10,188.0,4,1,5,3,1,2,6,0,378.0,1051.0,1,4,1,4,1159.0,0.0,1159.0,0.0,0,1.0,1.0,3.0,1,7,7,1.0,0,3,1.0,336,5,2,420,0,0,0,0,0,3,4,0,7,2006,9,4,158000,-93.676455,42.030611
13,5,102.0,12151.0,1,1,3,3,0,4,0,18,2,2,1,5,1,2005.0,2005.0,1,1,5,5,368.0,4,2,5,0,2,3,6,0,165.0,1414.0,1,0,1,4,1414.0,917.0,2331.0,1.0,0,2.0,1.0,3.0,1,9,7,1.0,2,0,3.0,960,5,2,192,63,0,0,0,0,3,4,0,8,2008,9,4,339500,-93.65369,42.060766
2,5,73.0,8990.0,1,1,3,3,0,4,0,5,2,2,1,0,1,2006.0,2006.0,1,1,13,14,0.0,4,2,5,2,6,7,6,0,1498.0,1498.0,1,0,1,4,1498.0,0.0,1498.0,0.0,0,2.0,0.0,2.0,1,5,7,0.0,0,2,2.0,675,5,2,351,33,0,0,0,0,3,4,0,4,2006,6,5,204900,-93.688925,42.025218
13,5,89.0,11645.0,1,1,3,3,0,0,0,5,2,2,1,5,1,2004.0,2004.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,860.0,860.0,1,0,1,4,860.0,860.0,1720.0,0.0,0,2.0,1.0,3.0,1,7,7,0.0,0,2,2.0,565,5,2,0,70,0,0,0,0,3,4,0,8,2006,9,4,196500,-93.685369,42.01397
0,5,0.0,8917.0,1,1,3,3,0,4,0,15,2,2,0,0,1,1967.0,1967.0,1,1,9,10,0.0,4,1,5,3,6,7,6,0,1584.0,1584.0,1,4,1,4,1584.0,0.0,1584.0,0.0,0,2.0,0.0,4.0,1,8,7,0.0,4,3,2.0,506,5,2,0,0,0,0,0,0,3,4,0,10,2006,9,4,119000,-93.619673,42.0493
3,5,58.0,10110.0,1,1,3,3,0,4,0,18,2,2,3,0,1,2008.0,2008.0,3,1,8,8,406.875,4,2,5,3,2,3,6,0,1486.0,1858.0,1,0,1,4,1866.0,0.0,1866.0,1.0,0,2.0,0.0,2.0,1,7,7,1.0,0,0,3.0,870,5,2,0,48,0,0,0,0,3,4,0,11,2008,6,5,336860,-93.654187,42.057164
10,5,102.0,10192.0,1,1,3,3,0,4,0,19,2,2,1,4,0,1968.0,1992.0,1,1,8,8,143.0,4,1,5,3,6,7,6,0,570.0,570.0,1,2,1,4,1222.0,698.0,1920.0,0.0,0,3.0,0.0,4.0,1,8,7,1.0,0,2,2.0,487,5,2,0,98,0,0,0,0,3,0,0,9,2006,9,4,170000,-93.6346,42.048199
15,5,53.0,7128.0,1,1,2,3,0,4,0,6,2,2,1,7,1,1941.0,1950.0,1,1,8,8,0.0,2,1,5,3,5,6,6,0,554.0,918.0,1,2,1,4,918.0,728.0,1646.0,0.0,0,2.0,0.0,4.0,1,7,7,2.0,4,3,1.0,240,5,2,0,0,0,0,0,0,3,2,0,8,2007,9,4,164000,-93.644698,42.016217
2,5,75.0,9464.0,1,1,2,3,0,0,0,15,2,2,1,0,5,1958.0,1958.0,3,1,8,8,135.0,2,1,5,3,1,2,6,0,510.0,1080.0,1,2,1,4,1080.0,0.0,1080.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,0,3,1.0,288,5,2,0,0,0,0,0,0,3,4,0,6,2008,9,4,136000,-93.612394,42.042023
5,5,130.5,12134.0,1,1,3,0,0,4,1,8,2,2,1,1,5,1988.0,2005.0,1,1,14,15,0.0,4,5,5,0,2,3,6,0,132.0,559.0,1,2,1,4,1080.0,672.0,1752.0,0.0,0,2.0,0.0,4.0,1,8,7,0.0,1,2,2.0,492,5,2,325,12,0,0,0,0,3,4,0,6,2010,9,4,164000,-93.6235954,42.0603514
2,5,58.0,10172.0,1,1,3,3,0,4,0,14,2,2,1,0,5,1968.0,2003.0,1,1,9,10,0.0,4,1,5,3,0,1,6,0,423.0,864.0,1,0,1,4,874.0,0.0,874.0,1.0,0,1.0,0.0,3.0,1,5,7,0.0,0,2,1.0,288,5,2,0,120,0,0,0,0,3,4,0,10,2006,9,4,126500,-93.604279,41.993062
13,5,70.0,7703.0,1,1,2,3,0,4,0,22,2,2,1,5,0,1992.0,1992.0,1,1,6,6,0.0,2,2,2,3,2,3,5,0,400.0,816.0,1,0,1,4,833.0,897.0,1730.0,0.0,0,2.0,1.0,3.0,1,6,7,0.0,0,2,2.0,528,5,2,0,91,0,0,0,0,3,4,0,11,2009,9,4,171500,-93.687843,42.036576
1,5,52.0,9022.0,1,1,2,3,0,4,0,20,2,2,1,0,7,1924.0,2006.0,1,1,13,14,0.0,4,0,5,3,6,7,6,0,768.0,768.0,1,0,1,4,792.0,0.0,792.0,0.0,0,1.0,0.0,2.0,1,5,7,0.0,4,3,1.0,240,1,0,316,0,0,0,0,0,3,4,0,5,2009,9,4,109500,-93.614049,42.036015
12,6,58.0,6451.0,1,0,2,3,0,4,0,20,2,2,1,5,5,1900.0,1970.0,1,1,0,15,0.0,4,4,5,3,5,6,6,0,504.0,712.0,1,2,1,4,848.0,580.0,1428.0,1.0,0,1.0,0.0,4.0,1,7,7,0.0,4,0,2.0,576,5,2,264,0,0,0,0,0,3,4,0,5,2006,9,4,139900,-93.619513,42.031506
12,5,69.0,11737.0,1,1,3,0,0,4,0,3,2,2,1,5,5,1924.0,1996.0,2,1,2,13,0.0,4,0,5,3,6,7,6,0,848.0,848.0,2,4,0,4,1017.0,810.0,1827.0,0.0,0,1.0,0.0,2.0,1,9,7,1.0,4,3,1.0,240,5,2,27,36,0,0,0,0,3,0,0,5,2006,9,4,202500,-93.627385,42.030786
11,5,56.0,6931.0,1,1,2,3,0,4,0,7,2,2,4,0,1,1955.0,1955.0,3,1,14,15,0.0,4,1,5,0,0,1,6,0,0.0,784.0,1,4,0,2,784.0,0.0,784.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,6,1,0.0,0,3,2,112,0,0,0,0,0,3,4,0,5,2008,9,4,91900,-93.661895,42.020112
2,5,113.0,13438.0,1,1,3,1,0,0,0,26,2,2,1,0,1,2008.0,2008.0,1,1,5,5,246.0,4,1,5,1,2,3,6,0,432.0,2064.25,1,0,1,4,2036.0,0.0,2036.0,1.0,0,2.0,0.0,3.0,1,9,7,1.0,0,0,3.0,780,5,2,90,154,0,0,0,0,3,4,0,7,2009,9,4,339500,-93.651867,41.993759
13,5,63.0,12292.0,1,1,3,1,0,1,0,25,2,2,1,5,1,2006.0,2006.0,3,1,13,14,184.0,4,2,2,1,2,3,6,0,889.0,1094.0,1,0,1,4,1102.0,1371.0,2473.0,0.0,0,2.0,1.0,4.0,1,10,7,1.0,2,0,3.0,675,5,2,246,39,0,0,0,0,3,4,0,7,2006,6,5,339500,-93.629174,42.060516
5,5,60.0,9060.0,1,1,2,3,0,4,0,7,2,2,1,1,1,1939.0,1950.0,1,1,15,16,0.0,4,0,5,2,5,6,6,0,356.0,560.0,1,4,1,4,698.0,560.0,1258.0,0.0,0,1.0,0.0,2.0,1,6,7,0.0,4,3,1.0,280,5,1,0,0,0,0,0,0,3,2,0,10,2009,9,4,105000,-93.661005,42.023548
0,5,0.0,7424.0,1,1,3,3,0,4,0,21,2,2,0,3,1,1978.0,1978.0,1,1,9,10,0.0,4,1,5,0,2,3,6,0,0.0,1319.0,1,4,1,4,1373.0,0.0,1373.0,1.0,0,1.0,0.0,3.0,1,5,7,2.0,0,0,2.0,591,5,2,0,0,0,0,0,0,3,4,0,5,2010,9,4,160250,-93.671511,42.031187
2,5,0.0,17541.0,1,1,3,3,0,0,0,7,2,2,1,0,5,1948.0,2005.0,3,1,14,15,0.0,2,1,2,2,1,2,6,0,109.0,409.0,1,0,1,4,1325.0,0.0,1325.0,0.0,0,2.0,0.0,3.0,1,6,7,1.0,4,3,2.0,576,5,2,0,42,0,0,0,0,3,4,0,7,2007,9,4,216000,-93.669606,42.026185
13,2,112.0,12217.0,1,1,3,3,0,4,0,23,2,2,1,5,1,2007.0,2007.0,3,1,15,16,0.0,4,2,5,0,2,3,6,0,210.0,955.0,1,0,1,4,955.0,925.0,1880.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,3.0,880,5,2,168,127,0,0,0,0,3,4,0,12,2007,6,5,310013,-93.648742,42.051681
2,5,70.0,9100.0,1,1,2,3,0,4,0,21,5,2,1,0,2,1962.0,1962.0,3,1,14,15,51.0,4,1,5,3,3,4,6,0,952.0,988.0,1,0,1,4,988.0,0.0,988.0,1.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,2.0,624,5,2,0,0,0,0,0,0,3,4,0,7,2006,9,4,129500,-93.674167,42.036051
2,5,0.0,16669.0,1,1,3,3,0,0,0,26,2,2,1,0,0,1981.0,1981.0,3,6,9,10,406.875,4,1,5,3,6,7,6,0,1675.875,1686.0,1,4,1,4,1707.0,0.0,1707.0,0.0,0,2.0,1.0,2.0,1,6,7,1.0,0,2,2.0,511,5,2,420,64,0,0,0,0,3,4,0,1,2006,9,4,228000,-93.649773,41.997906
2,5,70.0,8402.0,1,1,2,3,0,4,0,14,1,2,1,0,1,2007.0,2007.0,1,1,13,14,0.0,4,2,5,3,0,1,6,0,914.0,1120.0,1,0,1,4,1120.0,0.0,1120.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,6,1,0.0,0,3,2,0,30,0,0,0,0,3,4,0,12,2007,6,5,147000,-93.610102,41.990054
2,5,58.0,9280.0,1,1,2,3,0,4,0,7,2,2,1,0,0,1951.0,1951.0,1,1,14,15,0.0,4,1,5,3,0,1,6,0,785.0,1342.0,1,0,1,4,1342.0,0.0,1342.0,1.0,0,1.0,0.0,4.0,1,7,7,0.0,4,3,1.0,256,5,2,0,0,0,0,0,0,3,4,0,4,2007,9,4,125000,-93.658545,42.023874
2,5,105.0,15431.0,1,1,2,3,0,4,0,18,2,2,1,0,1,2005.0,2006.0,3,1,13,14,400.0,4,2,5,1,2,3,6,0,564.0,1994.0,1,0,1,4,2046.0,0.0,2046.0,1.0,0,2.0,1.0,2.0,1,7,7,2.0,0,0,3.0,878,5,2,188,65,0,0,0,0,3,4,0,8,2007,9,4,339500,-93.657967,42.061284
14,6,21.0,1680.0,1,1,2,3,0,4,0,2,2,2,2,5,1,1972.0,1972.0,1,1,6,6,356.0,4,1,5,3,5,6,6,0,280.0,630.0,1,4,1,4,630.0,672.0,1302.0,0.0,0,2.0,1.0,3.0,1,6,7,0.0,4,3,1.0,264,5,2,0,0,0,0,0,0,3,4,0,12,2008,9,4,111750,-93.629425,42.051659
3,5,51.0,3635.0,1,1,2,3,0,4,0,0,2,2,3,0,1,2007.0,2007.0,3,1,13,14,130.0,4,2,5,3,0,1,6,0,398.0,1386.0,1,0,1,4,1569.0,0.0,1569.0,0.0,0,2.0,0.0,1.0,1,7,7,1.0,0,2,3.0,660,5,2,143,20,0,0,0,0,3,4,0,5,2009,9,4,175900,-93.641515,42.062557
2,5,82.0,11070.0,1,1,2,3,0,4,0,14,2,2,1,0,1,1991.0,1991.0,1,1,6,6,0.0,4,2,5,3,1,2,6,0,1527.0,1582.0,1,4,1,4,1595.0,0.0,1595.0,1.0,0,2.0,0.0,2.0,1,5,7,0.0,4,3,2.0,672,5,2,0,0,0,0,0,0,3,4,0,4,2009,0,0,152000,-93.602424,41.996066
2,5,90.0,17217.0,1,1,2,3,0,4,0,14,2,2,1,0,1,2006.0,2006.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,1140.0,1140.0,1,0,1,4,1140.0,0.0,1140.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,6,1,0.0,0,3,2,36,56,0,0,0,0,3,4,0,7,2006,9,0,84500,-93.607142,41.990054
10,5,120.0,17727.75,1,1,2,3,0,0,0,15,0,2,1,4,1,1962.0,1962.0,1,1,14,15,399.0,4,1,5,1,5,6,0,0,0.0,1362.0,1,4,1,4,1382.0,0.0,1382.0,1.0,0,1.0,0.0,3.0,1,6,7,1.0,0,3,2.0,884,5,2,0,0,0,0,0,0,3,1,0,5,2009,9,4,176000,-93.620016,42.040931
2,5,78.0,10335.0,1,1,3,3,0,4,0,21,2,2,1,0,0,1968.0,1993.0,1,1,9,10,0.0,4,1,5,3,5,6,6,0,891.0,1461.0,1,2,1,4,1721.0,0.0,1721.0,0.0,0,2.0,1.0,3.0,1,7,2,1.0,0,2,2.0,440,5,2,0,96,0,0,0,0,3,2,0,7,2006,9,4,180000,-93.673601,42.031362
